id,user_id,rating,review,sentiment_label
268,U0148,2,"Personally, Lights were not working properly during our session. Our session timing was not managed properly.",Negative
269,U0203,2,"In my opinion, Worst futsal center I have visited, very disappointing. We faced issues during check-in and support was slow.",Negative
270,U0148,1,"In my opinion, The court was double booked and we had to wait for hours. Booked in advance but had to wait too long.",Negative
271,U0132,5,"Overall, The court condition was perfect and staff was very helpful. Online booking confirmation was quick and accurate.",Positive
272,U0276,4,"In my opinion, Amazing experience, will definitely book again! Staff guided us well before and after the match.",Positive
273,U0056,4,"Overall, Perfect futsal court, smooth surface and great atmosphere. Staff guided us well before and after the match.",Positive
274,U0026,4,"Overall, Great value for money, will come back again for sure. Staff guided us well before and after the match.",Positive
275,U0027,4,"In my opinion, Very clean court with friendly and helpful staff. Online booking confirmation was quick and accurate.",Positive
276,U0052,5,"Honestly, Great value for money, will come back again for sure. Played with friends on the weekend and everyone enjoyed it.",Positive
277,U0209,1,"From our experience, Would not recommend this futsal center to anyone. The playing surface felt unsafe for fast movements.",Negative
278,U0148,4,"Honestly, Very professional management and excellent court maintenance. Warm-up area and changing rooms were clean and organized.",Positive
279,U0294,4,"Honestly, The staff was very cooperative and the court was in perfect condition. Staff guided us well before and after the match.",Positive
280,U0214,4,"From our experience, Best futsal center in Kathmandu, highly recommended! Booked for an evening game and everything was ready on time.",Positive
281,U0096,5,"Honestly, The court condition was perfect and staff was very helpful. Warm-up area and changing rooms were clean and organized.",Positive
282,U0153,1,"Honestly, The court was flooded and we could not play properly. Our session timing was not managed properly.",Negative
283,U0146,5,"Personally, Top notch futsal facility with very reasonable pricing. Staff guided us well before and after the match.",Positive
284,U0069,5,"In my opinion, Very organized management and excellent playing surface. Online booking confirmation was quick and accurate.",Positive
285,U0058,4,"From our experience, Very professional management and excellent court maintenance. Played with friends on the weekend and everyone enjoyed it.",Positive
286,U0096,2,"In my opinion, The court was dirty and very poorly maintained. Changing rooms and wash areas were not properly cleaned.",Negative
287,U0090,4,"From our experience, Perfect futsal court, smooth surface and great atmosphere. Online booking confirmation was quick and accurate.",Positive
288,U0045,5,"Overall, The court was spacious, clean and well lit. Loved it! Booked for an evening game and everything was ready on time.",Positive
289,U0245,1,"Honestly, The court was too small and the pricing was too high. We faced issues during check-in and support was slow.",Negative
290,U0197,2,"In my opinion, Terrible experience, the court surface was very slippery. The playing surface felt unsafe for fast movements.",Negative
291,U0155,2,"Honestly, The court was flooded and we could not play properly. Our session timing was not managed properly.",Negative
292,U0185,5,"Honestly, Fantastic court with excellent facilities and friendly staff. Played with friends on the weekend and everyone enjoyed it.",Positive
293,U0239,1,"From our experience, Very bad experience, the changing rooms were unclean. We faced issues during check-in and support was slow.",Negative
294,U0061,2,"In my opinion, Would not recommend this futsal center to anyone. Changing rooms and wash areas were not properly cleaned.",Negative
295,U0113,4,"Overall, Smooth booking process and an amazing playing experience. Online booking confirmation was quick and accurate.",Positive
296,U0192,2,"From our experience, Staff was very unprofessional and unhelpful throughout. Our session timing was not managed properly.",Negative
297,U0127,4,"Honestly, Great value for money, will come back again for sure. Staff guided us well before and after the match.",Positive
298,U0271,5,"Honestly, Fantastic court with excellent facilities and friendly staff. Warm-up area and changing rooms were clean and organized.",Positive
299,U0032,4,"Overall, Outstanding facilities, the best futsal court in the area. Staff guided us well before and after the match.",Positive
300,U0085,1,"From our experience, The court was too small and the pricing was too high. Our session timing was not managed properly.",Negative
301,U0106,4,"From our experience, Fantastic court with excellent facilities and friendly staff. Staff guided us well before and after the match.",Positive
302,U0262,1,"From our experience, Extremely poor maintenance, the goalposts were broken. Booked in advance but had to wait too long.",Negative
303,U0263,4,"Personally, Booking was easy and the experience was fantastic. Online booking confirmation was quick and accurate.",Positive
304,U0287,4,"Honestly, Top notch futsal facility with very reasonable pricing. Warm-up area and changing rooms were clean and organized.",Positive
305,U0131,5,"Personally, The best futsal court I have ever played in Kathmandu! Played with friends on the weekend and everyone enjoyed it.",Positive
306,U0024,1,"Honestly, Staff was very unprofessional and unhelpful throughout. Changing rooms and wash areas were not properly cleaned.",Negative
307,U0036,4,"In my opinion, Wonderful experience, the court was in perfect shape. Booked for an evening game and everything was ready on time.",Positive
308,U0093,2,"From our experience, Terrible experience, the staff was rude and unprofessional. We faced issues during check-in and support was slow.",Negative
309,U0196,5,"From our experience, Top notch futsal facility with very reasonable pricing. Online booking confirmation was quick and accurate.",Positive
310,U0277,4,"Honestly, Smooth booking process and an amazing playing experience. Warm-up area and changing rooms were clean and organized.",Positive
311,U0276,1,"Overall, The booking was confirmed but the court was not available. Our session timing was not managed properly.",Negative
312,U0002,1,"In my opinion, Terrible experience, the staff was rude and unprofessional. Booked in advance but had to wait too long.",Negative
313,U0279,2,"From our experience, Staff was very unprofessional and unhelpful throughout. Our session timing was not managed properly.",Negative
314,U0127,1,"Overall, Extremely poor maintenance, the goalposts were broken. Changing rooms and wash areas were not properly cleaned.",Negative
315,U0097,5,"Honestly, The court condition was perfect and staff was very helpful. Booked for an evening game and everything was ready on time.",Positive
316,U0009,2,"Honestly, Terrible experience, the court surface was very slippery. We faced issues during check-in and support was slow.",Negative
317,U0018,1,"Honestly, Extremely poor maintenance, the goalposts were broken. Our session timing was not managed properly.",Negative
318,U0023,1,"Overall, The booking was confirmed but the court was not available. The playing surface felt unsafe for fast movements.",Negative
319,U0029,4,"In my opinion, Smooth booking process and an amazing playing experience. Staff guided us well before and after the match.",Positive
320,U0295,4,"Personally, Very professional management and excellent court maintenance. Staff guided us well before and after the match.",Positive
321,U0122,5,"Personally, Loved the ambiance and the quality of the court surface. Played with friends on the weekend and everyone enjoyed it.",Positive
322,U0212,1,"Honestly, Very bad experience, the changing rooms were unclean. Changing rooms and wash areas were not properly cleaned.",Negative
323,U0219,1,"Honestly, Disappointed with the facilities, not worth the price at all. The playing surface felt unsafe for fast movements.",Negative
324,U0196,5,"From our experience, Very organized management and excellent playing surface. Warm-up area and changing rooms were clean and organized.",Positive
325,U0077,2,"Overall, Very bad experience, the changing rooms were unclean. The playing surface felt unsafe for fast movements.",Negative
326,U0124,5,"Overall, The staff was very cooperative and the court was in perfect condition. Warm-up area and changing rooms were clean and organized.",Positive
327,U0030,2,"From our experience, Disappointed with the facilities, not worth the price at all. The playing surface felt unsafe for fast movements.",Negative
328,U0199,4,"Overall, The staff was very cooperative and the court was in perfect condition. Warm-up area and changing rooms were clean and organized.",Positive
329,U0041,2,"Honestly, Extremely poor maintenance, the goalposts were broken. Changing rooms and wash areas were not properly cleaned.",Negative
330,U0027,4,"Personally, Amazing experience, will definitely book again! Online booking confirmation was quick and accurate.",Positive
331,U0038,4,"Personally, Affordable pricing with top quality court facilities. Staff guided us well before and after the match.",Positive
332,U0246,4,"In my opinion, Affordable pricing with top quality court facilities. Warm-up area and changing rooms were clean and organized.",Positive
333,U0109,1,"From our experience, Staff was unhelpful and the court was not clean at all. Booked in advance but had to wait too long.",Negative
334,U0105,4,"Personally, The court was spacious, clean and well lit. Loved it! Played with friends on the weekend and everyone enjoyed it.",Positive
335,U0145,2,"Personally, The booking was confirmed but the court was not available. The playing surface felt unsafe for fast movements.",Negative
336,U0158,2,"Personally, Poor management and the court was not ready on time. Changing rooms and wash areas were not properly cleaned.",Negative
337,U0239,5,"In my opinion, Very clean court with friendly and helpful staff. Online booking confirmation was quick and accurate.",Positive
338,U0190,1,"Honestly, The court was too small and the pricing was too high. The playing surface felt unsafe for fast movements.",Negative
339,U0075,4,"Personally, The best futsal court I have ever played in Kathmandu! Warm-up area and changing rooms were clean and organized.",Positive
340,U0152,5,"In my opinion, Smooth booking process and an amazing playing experience. Played with friends on the weekend and everyone enjoyed it.",Positive
341,U0195,4,"From our experience, Loved the overall experience, clean courts and great staff. Played with friends on the weekend and everyone enjoyed it.",Positive
342,U0132,5,"From our experience, One of the best futsal experiences I have had in Nepal. Online booking confirmation was quick and accurate.",Positive
343,U0087,5,"Overall, The court condition was perfect and staff was very helpful. Warm-up area and changing rooms were clean and organized.",Positive
344,U0280,4,"Personally, Wonderful experience, the court was in perfect shape. Played with friends on the weekend and everyone enjoyed it.",Positive
345,U0269,1,"Honestly, Booking process was confusing and staff was rude. Booked in advance but had to wait too long.",Negative
346,U0212,1,"Honestly, Very disappointing experience, will not come back. We faced issues during check-in and support was slow.",Negative
347,U0005,4,"From our experience, Affordable pricing with top quality court facilities. Staff guided us well before and after the match.",Positive
348,U0031,5,"From our experience, Perfect futsal court, smooth surface and great atmosphere. Staff guided us well before and after the match.",Positive
349,U0009,2,"Personally, The court was dirty and very poorly maintained. Our session timing was not managed properly.",Negative
350,U0007,2,"In my opinion, The court was dirty and very poorly maintained. Our session timing was not managed properly.",Negative
351,U0009,2,"Overall, Very noisy environment and the court was not well maintained. The playing surface felt unsafe for fast movements.",Negative
352,U0050,1,"Overall, Very noisy environment and the court was not well maintained. We faced issues during check-in and support was slow.",Negative
353,U0270,1,"In my opinion, Poor management and the court was not ready on time. Changing rooms and wash areas were not properly cleaned.",Negative
354,U0041,5,"From our experience, Great place to play futsal with friends, highly satisfying. Online booking confirmation was quick and accurate.",Positive
355,U0116,4,"Honestly, Loved the ambiance and the quality of the court surface. Booked for an evening game and everything was ready on time.",Positive
356,U0208,4,"Personally, The court was spacious, clean and well lit. Loved it! Online booking confirmation was quick and accurate.",Positive
357,U0029,2,"Overall, Would not recommend this futsal center to anyone. Booked in advance but had to wait too long.",Negative
358,U0256,1,"Personally, Staff was very unprofessional and unhelpful throughout. Changing rooms and wash areas were not properly cleaned.",Negative
359,U0271,4,"Overall, Excellent facilities and very well maintained courts. Played with friends on the weekend and everyone enjoyed it.",Positive
360,U0139,2,"In my opinion, Booking process was confusing and staff was rude. Booked in advance but had to wait too long.",Negative
361,U0092,1,"Overall, The court was too small and the pricing was too high. Booked in advance but had to wait too long.",Negative
362,U0204,4,"Overall, Great lighting and smooth artificial turf, loved it! Warm-up area and changing rooms were clean and organized.",Positive
363,U0291,4,"In my opinion, The court was spacious, clean and well lit. Loved it! Staff guided us well before and after the match.",Positive
364,U0072,5,"Personally, Fantastic court with excellent facilities and friendly staff. Booked for an evening game and everything was ready on time.",Positive
365,U0028,5,"Overall, Very clean court with friendly and helpful staff. Online booking confirmation was quick and accurate.",Positive
366,U0175,1,"Personally, Very bad lighting and the surface was dangerously slippery. Our session timing was not managed properly.",Negative
367,U0168,2,"From our experience, The court was dirty and very poorly maintained. Changing rooms and wash areas were not properly cleaned.",Negative
368,U0117,5,"From our experience, Great place to play futsal with friends, highly satisfying. Staff guided us well before and after the match.",Positive
369,U0096,2,"From our experience, Poor experience overall, management needs improvement. Our session timing was not managed properly.",Negative
370,U0152,1,"Honestly, Terrible experience, the court surface was very slippery. Booked in advance but had to wait too long.",Negative
371,U0079,5,"From our experience, The court was spacious, clean and well lit. Loved it! Played with friends on the weekend and everyone enjoyed it.",Positive
372,U0185,2,"Honestly, Lights were not working properly during our session. Booked in advance but had to wait too long.",Negative
373,U0228,5,"Honestly, Great place to play futsal with friends, highly satisfying. Warm-up area and changing rooms were clean and organized.",Positive
374,U0045,1,"From our experience, The artificial turf was torn and in bad condition. The playing surface felt unsafe for fast movements.",Negative
375,U0053,5,"In my opinion, The best futsal court I have ever played in Kathmandu! Booked for an evening game and everything was ready on time.",Positive
376,U0167,1,"In my opinion, The booking was confirmed but the court was not available. Booked in advance but had to wait too long.",Negative
377,U0199,2,"Personally, Terrible experience, the staff was rude and unprofessional. Booked in advance but had to wait too long.",Negative
378,U0293,4,"From our experience, Very organized management and excellent playing surface. Played with friends on the weekend and everyone enjoyed it.",Positive
379,U0072,4,"In my opinion, Amazing experience, will definitely book again! Warm-up area and changing rooms were clean and organized.",Positive
380,U0075,2,"From our experience, Overpriced for the poor quality of the court offered. We faced issues during check-in and support was slow.",Negative
381,U0216,2,"Honestly, Very bad experience, the changing rooms were unclean. The playing surface felt unsafe for fast movements.",Negative
382,U0129,5,"Personally, The staff was very cooperative and the court was in perfect condition. Online booking confirmation was quick and accurate.",Positive
383,U0235,4,"In my opinion, Very clean court with friendly and helpful staff. Played with friends on the weekend and everyone enjoyed it.",Positive
384,U0203,4,"From our experience, Very professional management and excellent court maintenance. Staff guided us well before and after the match.",Positive
385,U0226,2,"Personally, The court was too small and the pricing was too high. The playing surface felt unsafe for fast movements.",Negative
386,U0154,4,"Overall, Very professional management and excellent court maintenance. Staff guided us well before and after the match.",Positive
387,U0161,5,"In my opinion, Best futsal center in Kathmandu, highly recommended! Online booking confirmation was quick and accurate.",Positive
388,U0252,5,"In my opinion, Loved the overall experience, clean courts and great staff. Played with friends on the weekend and everyone enjoyed it.",Positive
389,U0144,5,"Honestly, The court was spacious, clean and well lit. Loved it! Warm-up area and changing rooms were clean and organized.",Positive
390,U0280,4,"Honestly, Best futsal center in Kathmandu, highly recommended! Staff guided us well before and after the match.",Positive
391,U0108,5,"Honestly, Top notch futsal facility with very reasonable pricing. Warm-up area and changing rooms were clean and organized.",Positive
392,U0256,2,"Overall, Very disappointing experience, will not come back. Changing rooms and wash areas were not properly cleaned.",Negative
393,U0079,5,"From our experience, Fantastic court with excellent facilities and friendly staff. Online booking confirmation was quick and accurate.",Positive
394,U0230,4,"Personally, Perfect futsal court, smooth surface and great atmosphere. Online booking confirmation was quick and accurate.",Positive
395,U0274,5,"Personally, Very organized management and excellent playing surface. Online booking confirmation was quick and accurate.",Positive
396,U0185,1,"Personally, The court was double booked and we had to wait for hours. Our session timing was not managed properly.",Negative
397,U0056,4,"In my opinion, One of the best futsal experiences I have had in Nepal. Played with friends on the weekend and everyone enjoyed it.",Positive
398,U0023,4,"In my opinion, Loved the overall experience, clean courts and great staff. Online booking confirmation was quick and accurate.",Positive
399,U0055,2,"In my opinion, The court was dirty and very poorly maintained. Booked in advance but had to wait too long.",Negative
400,U0262,1,"Personally, Very unhygienic changing rooms and poor court condition. Our session timing was not managed properly.",Negative
401,U0229,1,"From our experience, Worst futsal center I have visited, very disappointing. The playing surface felt unsafe for fast movements.",Negative
402,U0177,4,"Honestly, The best futsal court I have ever played in Kathmandu! Online booking confirmation was quick and accurate.",Positive
403,U0213,5,"Overall, Great lighting and smooth artificial turf, loved it! Booked for an evening game and everything was ready on time.",Positive
404,U0160,5,"Overall, Very professional management and excellent court maintenance. Online booking confirmation was quick and accurate.",Positive
405,U0179,2,"From our experience, Terrible court condition and very poor customer service. Booked in advance but had to wait too long.",Negative
406,U0164,5,"Honestly, Great lighting and smooth artificial turf, loved it! Warm-up area and changing rooms were clean and organized.",Positive
407,U0012,4,"Overall, Very professional management and excellent court maintenance. Booked for an evening game and everything was ready on time.",Positive
408,U0265,1,"Overall, The artificial turf was torn and in bad condition. Our session timing was not managed properly.",Negative
409,U0287,2,"Overall, Staff was very unprofessional and unhelpful throughout. The playing surface felt unsafe for fast movements.",Negative
410,U0095,5,"From our experience, Best futsal center in Kathmandu, highly recommended! Online booking confirmation was quick and accurate.",Positive
411,U0102,4,"From our experience, Top notch futsal facility with very reasonable pricing. Staff guided us well before and after the match.",Positive
412,U0003,5,"Overall, Fantastic court with excellent facilities and friendly staff. Played with friends on the weekend and everyone enjoyed it.",Positive
413,U0033,2,"Personally, The court was flooded and we could not play properly. Booked in advance but had to wait too long.",Negative
414,U0188,4,"From our experience, Very professional management and excellent court maintenance. Played with friends on the weekend and everyone enjoyed it.",Positive
415,U0135,4,"Personally, Great value for money, will come back again for sure. Online booking confirmation was quick and accurate.",Positive
416,U0199,5,"Personally, Perfect futsal court, smooth surface and great atmosphere. Online booking confirmation was quick and accurate.",Positive
417,U0179,4,"Personally, Great place to play futsal with friends, highly satisfying. Online booking confirmation was quick and accurate.",Positive
418,U0153,4,"Honestly, Perfect futsal court, smooth surface and great atmosphere. Staff guided us well before and after the match.",Positive
419,U0161,1,"In my opinion, Lights were not working properly during our session. We faced issues during check-in and support was slow.",Negative
420,U0094,1,"Personally, Worst futsal center I have visited, very disappointing. We faced issues during check-in and support was slow.",Negative
421,U0215,2,"Personally, Very bad lighting and the surface was dangerously slippery. We faced issues during check-in and support was slow.",Negative
422,U0217,5,"Personally, Best futsal center in Kathmandu, highly recommended! Online booking confirmation was quick and accurate.",Positive
423,U0285,1,"In my opinion, The artificial turf was torn and in bad condition. The playing surface felt unsafe for fast movements.",Negative
424,U0096,1,"Personally, The court was too small and the pricing was too high. The playing surface felt unsafe for fast movements.",Negative
425,U0184,1,"Overall, The court was dirty and very poorly maintained. The playing surface felt unsafe for fast movements.",Negative
426,U0197,1,"From our experience, Disappointed with the facilities, not worth the price at all. Our session timing was not managed properly.",Negative
427,U0252,2,"From our experience, Staff was very unprofessional and unhelpful throughout. The playing surface felt unsafe for fast movements.",Negative
428,U0043,1,"Overall, The court was flooded and we could not play properly. Booked in advance but had to wait too long.",Negative
429,U0017,2,"Personally, Poor management and the court was not ready on time. We faced issues during check-in and support was slow.",Negative
430,U0087,2,"Personally, Terrible experience, the staff was rude and unprofessional. The playing surface felt unsafe for fast movements.",Negative
431,U0282,5,"Personally, Very organized management and excellent playing surface. Booked for an evening game and everything was ready on time.",Positive
432,U0138,4,"In my opinion, One of the best futsal experiences I have had in Nepal. Staff guided us well before and after the match.",Positive
433,U0226,1,"From our experience, Disappointed with the facilities, not worth the price at all. We faced issues during check-in and support was slow.",Negative
434,U0127,1,"From our experience, Very bad experience, the changing rooms were unclean. Booked in advance but had to wait too long.",Negative
435,U0179,2,"Honestly, Overpriced for the poor quality of the court offered. The playing surface felt unsafe for fast movements.",Negative
436,U0108,1,"In my opinion, Very unhygienic changing rooms and poor court condition. Our session timing was not managed properly.",Negative
437,U0085,5,"Overall, Perfect futsal court, smooth surface and great atmosphere. Played with friends on the weekend and everyone enjoyed it.",Positive
438,U0031,4,"Personally, Loved the overall experience, clean courts and great staff. Warm-up area and changing rooms were clean and organized.",Positive
439,U0276,2,"In my opinion, The artificial turf was torn and in bad condition. Changing rooms and wash areas were not properly cleaned.",Negative
440,U0294,5,"Honestly, Amazing experience, will definitely book again! Staff guided us well before and after the match.",Positive
441,U0211,4,"Overall, Excellent facilities and very well maintained courts. Warm-up area and changing rooms were clean and organized.",Positive
442,U0128,4,"Overall, Smooth booking process and an amazing playing experience. Warm-up area and changing rooms were clean and organized.",Positive
443,U0251,2,"In my opinion, Very disappointing experience, will not come back. Our session timing was not managed properly.",Negative
444,U0193,2,"Honestly, Extremely poor maintenance, the goalposts were broken. Booked in advance but had to wait too long.",Negative
445,U0264,5,"In my opinion, The court condition was perfect and staff was very helpful. Warm-up area and changing rooms were clean and organized.",Positive
446,U0250,2,"Honestly, The court was too small and the pricing was too high. Our session timing was not managed properly.",Negative
447,U0235,1,"Honestly, Would not recommend this futsal center to anyone. Changing rooms and wash areas were not properly cleaned.",Negative
448,U0112,2,"From our experience, Staff was very unprofessional and unhelpful throughout. We faced issues during check-in and support was slow.",Negative
449,U0166,5,"Personally, Loved the ambiance and the quality of the court surface. Warm-up area and changing rooms were clean and organized.",Positive
450,U0290,1,"Honestly, Terrible court condition and very poor customer service. Changing rooms and wash areas were not properly cleaned.",Negative
451,U0051,4,"Honestly, Highly satisfied with the booking and playing experience. Online booking confirmation was quick and accurate.",Positive
452,U0081,4,"Honestly, Top notch futsal facility with very reasonable pricing. Online booking confirmation was quick and accurate.",Positive
453,U0104,2,"In my opinion, The court was double booked and we had to wait for hours. We faced issues during check-in and support was slow.",Negative
454,U0141,4,"In my opinion, Great lighting and smooth artificial turf, loved it! Warm-up area and changing rooms were clean and organized.",Positive
455,U0191,1,"Honestly, Poor experience overall, management needs improvement. We faced issues during check-in and support was slow.",Negative
456,U0157,5,"From our experience, The court condition was perfect and staff was very helpful. Played with friends on the weekend and everyone enjoyed it.",Positive
457,U0049,1,"From our experience, The court was dirty and very poorly maintained. We faced issues during check-in and support was slow.",Negative
458,U0068,4,"Personally, Loved the overall experience, clean courts and great staff. Played with friends on the weekend and everyone enjoyed it.",Positive
459,U0005,2,"Honestly, The court was dirty and very poorly maintained. Changing rooms and wash areas were not properly cleaned.",Negative
460,U0068,2,"Overall, Terrible court condition and very poor customer service. Booked in advance but had to wait too long.",Negative
461,U0046,2,"Honestly, Very unhygienic changing rooms and poor court condition. Booked in advance but had to wait too long.",Negative
462,U0189,5,"From our experience, Loved the ambiance and the quality of the court surface. Played with friends on the weekend and everyone enjoyed it.",Positive
463,U0074,1,"Personally, Overpriced for the poor quality of the court offered. Our session timing was not managed properly.",Negative
464,U0085,4,"Overall, Top notch futsal facility with very reasonable pricing. Warm-up area and changing rooms were clean and organized.",Positive
465,U0211,4,"Overall, Perfect futsal court, smooth surface and great atmosphere. Online booking confirmation was quick and accurate.",Positive
466,U0052,4,"Personally, Smooth booking process and an amazing playing experience. Booked for an evening game and everything was ready on time.",Positive
467,U0180,5,"Overall, Booking was easy and the experience was fantastic. Warm-up area and changing rooms were clean and organized.",Positive
468,U0142,1,"Overall, Would not recommend this futsal center to anyone. Booked in advance but had to wait too long.",Negative
469,U0014,5,"Overall, Great value for money, will come back again for sure. Warm-up area and changing rooms were clean and organized.",Positive
470,U0201,4,"Overall, Loved the ambiance and the quality of the court surface. Booked for an evening game and everything was ready on time.",Positive
471,U0198,2,"From our experience, Lights were not working properly during our session. We faced issues during check-in and support was slow.",Negative
472,U0271,4,"In my opinion, The best futsal court I have ever played in Kathmandu! Warm-up area and changing rooms were clean and organized.",Positive
473,U0199,4,"In my opinion, Loved the overall experience, clean courts and great staff. Online booking confirmation was quick and accurate.",Positive
474,U0242,1,"Honestly, Terrible experience, the staff was rude and unprofessional. Booked in advance but had to wait too long.",Negative
475,U0008,4,"Honestly, Amazing experience, will definitely book again! Played with friends on the weekend and everyone enjoyed it.",Positive
476,U0204,1,"Personally, Very noisy environment and the court was not well maintained. Changing rooms and wash areas were not properly cleaned.",Negative
477,U0217,2,"Honestly, The court was double booked and we had to wait for hours. The playing surface felt unsafe for fast movements.",Negative
478,U0143,1,"Honestly, Overpriced for the poor quality of the court offered. Changing rooms and wash areas were not properly cleaned.",Negative
479,U0080,1,"From our experience, Disappointed with the facilities, not worth the price at all. Changing rooms and wash areas were not properly cleaned.",Negative
480,U0159,1,"Overall, The court was double booked and we had to wait for hours. The playing surface felt unsafe for fast movements.",Negative
481,U0126,4,"Honestly, Great lighting and smooth artificial turf, loved it! Online booking confirmation was quick and accurate.",Positive
482,U0029,5,"Honestly, Loved the ambiance and the quality of the court surface. Played with friends on the weekend and everyone enjoyed it.",Positive
483,U0071,1,"Overall, The court was double booked and we had to wait for hours. Booked in advance but had to wait too long.",Negative
484,U0178,5,"In my opinion, Very organized management and excellent playing surface. Staff guided us well before and after the match.",Positive
485,U0191,1,"Honestly, Very disappointing experience, will not come back. Changing rooms and wash areas were not properly cleaned.",Negative
486,U0172,4,"Personally, Booking was easy and the experience was fantastic. Warm-up area and changing rooms were clean and organized.",Positive
487,U0135,4,"Honestly, Fantastic court with excellent facilities and friendly staff. Staff guided us well before and after the match.",Positive
488,U0234,2,"Honestly, Very noisy environment and the court was not well maintained. Changing rooms and wash areas were not properly cleaned.",Negative
489,U0291,2,"Overall, The artificial turf was torn and in bad condition. Changing rooms and wash areas were not properly cleaned.",Negative
490,U0053,5,"Overall, Loved the overall experience, clean courts and great staff. Booked for an evening game and everything was ready on time.",Positive
491,U0023,1,"Honestly, The court was dirty and very poorly maintained. We faced issues during check-in and support was slow.",Negative
492,U0187,2,"Overall, The booking was confirmed but the court was not available. We faced issues during check-in and support was slow.",Negative
493,U0284,4,"Overall, Fantastic court with excellent facilities and friendly staff. Online booking confirmation was quick and accurate.",Positive
494,U0128,5,"In my opinion, Booking was easy and the experience was fantastic. Warm-up area and changing rooms were clean and organized.",Positive
495,U0293,4,"Personally, Great place to play futsal with friends, highly satisfying. Booked for an evening game and everything was ready on time.",Positive
496,U0092,1,"Honestly, Terrible experience, the court surface was very slippery. Our session timing was not managed properly.",Negative
497,U0036,5,"In my opinion, Top notch futsal facility with very reasonable pricing. Warm-up area and changing rooms were clean and organized.",Positive
498,U0045,5,"Honestly, Outstanding facilities, the best futsal court in the area. Online booking confirmation was quick and accurate.",Positive
499,U0103,5,"In my opinion, Loved the ambiance and the quality of the court surface. Staff guided us well before and after the match.",Positive
500,U0238,4,"From our experience, Great place to play futsal with friends, highly satisfying. Staff guided us well before and after the match.",Positive
501,U0280,1,"Overall, Terrible experience, the staff was rude and unprofessional. We faced issues during check-in and support was slow.",Negative
502,U0210,1,"Personally, The court was dirty and very poorly maintained. We faced issues during check-in and support was slow.",Negative
503,U0005,2,"From our experience, The court was too small and the pricing was too high. Booked in advance but had to wait too long.",Negative
504,U0054,5,"Overall, Affordable pricing with top quality court facilities. Staff guided us well before and after the match.",Positive
505,U0252,5,"In my opinion, Excellent facilities and very well maintained courts. Played with friends on the weekend and everyone enjoyed it.",Positive
506,U0023,4,"From our experience, The staff was very cooperative and the court was in perfect condition. Staff guided us well before and after the match.",Positive
507,U0235,2,"Personally, Very unhygienic changing rooms and poor court condition. Booked in advance but had to wait too long.",Negative
508,U0259,4,"Honestly, Smooth booking process and an amazing playing experience. Online booking confirmation was quick and accurate.",Positive
509,U0223,4,"Overall, Great value for money, will come back again for sure. Played with friends on the weekend and everyone enjoyed it.",Positive
510,U0134,5,"In my opinion, Very professional management and excellent court maintenance. Online booking confirmation was quick and accurate.",Positive
511,U0232,2,"Honestly, Poor management and the court was not ready on time. We faced issues during check-in and support was slow.",Negative
512,U0070,4,"Honestly, One of the best futsal experiences I have had in Nepal. Staff guided us well before and after the match.",Positive
513,U0055,4,"From our experience, Best futsal center in Kathmandu, highly recommended! Online booking confirmation was quick and accurate.",Positive
514,U0209,5,"In my opinion, Very clean court with friendly and helpful staff. Staff guided us well before and after the match.",Positive
515,U0232,4,"In my opinion, Loved the ambiance and the quality of the court surface. Online booking confirmation was quick and accurate.",Positive
516,U0047,4,"Personally, Best futsal center in Kathmandu, highly recommended! Warm-up area and changing rooms were clean and organized.",Positive
517,U0111,4,"Honestly, Very professional management and excellent court maintenance. Played with friends on the weekend and everyone enjoyed it.",Positive
518,U0183,4,"Honestly, The court was spacious, clean and well lit. Loved it! Staff guided us well before and after the match.",Positive
519,U0134,5,"From our experience, Best futsal center in Kathmandu, highly recommended! Booked for an evening game and everything was ready on time.",Positive
520,U0285,5,"Overall, The court condition was perfect and staff was very helpful. Staff guided us well before and after the match.",Positive
521,U0237,1,"Honestly, Lights were not working properly during our session. We faced issues during check-in and support was slow.",Negative
522,U0032,1,"Overall, Terrible experience, the staff was rude and unprofessional. We faced issues during check-in and support was slow.",Negative
523,U0206,1,"Personally, Worst futsal center I have visited, very disappointing. Booked in advance but had to wait too long.",Negative
524,U0039,5,"Overall, The best futsal court I have ever played in Kathmandu! Booked for an evening game and everything was ready on time.",Positive
525,U0066,5,"Honestly, Great lighting and smooth artificial turf, loved it! Warm-up area and changing rooms were clean and organized.",Positive
526,U0237,4,"Personally, Excellent facilities and very well maintained courts. Played with friends on the weekend and everyone enjoyed it.",Positive
527,U0203,2,"From our experience, Terrible court condition and very poor customer service. Booked in advance but had to wait too long.",Negative
528,U0089,5,"Overall, Great place to play futsal with friends, highly satisfying. Played with friends on the weekend and everyone enjoyed it.",Positive
529,U0144,5,"Honestly, Top notch futsal facility with very reasonable pricing. Played with friends on the weekend and everyone enjoyed it.",Positive
530,U0152,1,"Personally, Terrible court condition and very poor customer service. The playing surface felt unsafe for fast movements.",Negative
531,U0032,2,"From our experience, Overpriced for the poor quality of the court offered. Changing rooms and wash areas were not properly cleaned.",Negative
532,U0215,1,"Overall, Staff was unhelpful and the court was not clean at all. Our session timing was not managed properly.",Negative
533,U0196,1,"From our experience, The court was double booked and we had to wait for hours. Changing rooms and wash areas were not properly cleaned.",Negative
