id,user_id,rating,review,sentiment_label
435,343,3,From my experience Good maintenance and clean surroundings but very disappointing experience at night session,Positive
436,420,2,As a regular player Bad experience with staff behavior during peak hours,Negative
437,154,4,As a regular player Good maintenance and clean surroundings while trying out the new turf,Positive
438,293,3,ok futsal not bad,Negative
439,62,3,Excellent facilities and great atmosphere while testing the lighting,Positive
440,414,3,Based on my visit while playing with friends,Positive
441,41,4,ok futsal not bad,Positive
442,133,5,"Frankly speaking The overall management of the facility was top-notch, ensuring a smooth and enjoyable experience for all players during our match time",Positive
443,283,4,Actually Very clean and well maintained ground during weekend booking,Positive
444,403,1,To be honest The price was too high for the quality offered during our regular game,Negative
445,291,1,From what I saw Had a very bad time playing here but friendly staff and smooth booking process during our regular game,Negative
446,403,1,Very disappointing experience during weekend booking,Negative
447,249,3,As a regular player Had a very bad time playing here on a rainy day,Negative
448,317,3,Based on my visit One of the best futsal courts in the area we played in the evening,Positive
449,354,2,Actually Staff was rude and unhelpful during peak hours,Negative
450,11,4,"Actually The court was spacious and well-maintained, providing ample room for players to enjoy their game without feeling cramped or overcrowded while trying out the new turf",Positive
451,440,4,Everything was well organized and managed at night session,Positive
452,227,5,Overall Friendly staff and smooth booking process during our match time,Positive
453,46,5,In my opinion The turf was in excellent condition and very safe at night session,Positive
454,380,2,too costly yrr,Negative
455,160,3,"As a regular player The overall management of the facility was top-notch, ensuring a smooth and enjoyable experience for all players but facilities were not clean at all on a rainy day",Positive
456,15,5,Frankly speaking The lighting was perfect for night games and well-distributed while playing with friends,Positive
457,128,3,too costly yrr,Positive
458,361,4,ok futsal not bad,Positive
459,259,4,loved it,Positive
460,229,5,Overall The surface quality was very good we played in the evening,Positive
461,283,5,good,Positive
462,26,2,Personally The turf was damaged and unsafe at night session,Negative
463,439,1,not bad,Negative
464,11,3,From my experience Unhygienic changing rooms during our match time,Negative
465,89,3,The court was overcrowded and chaotic we played in the evening,Negative
466,365,2,Honestly Too much delay in booking confirmation during our match time,Negative
467,236,2,Well The environment was not welcoming at all at night session,Negative
468,300,2,Based on my visit The lighting was dim and insufficient at night session,Negative
469,495,5,bad,Positive
470,153,4,In my opinion The best place to play futsal in town during our regular game,Positive
471,167,3,Based on my visit The worst futsal court I've ever been to during weekend booking,Negative
472,461,1,To be honest Very poor management system but the lighting was perfect for night games and well-distributed at night session,Negative
473,339,2,not good,Negative
474,465,2,Personally Had to wait for a long time to get the court ready we played in the evening,Negative
475,114,3,Frankly speaking Very poor management system we played in the evening,Negative
476,431,1,Well Not satisfied with the overall experience while trying out the new turf,Negative
477,133,5,As a regular player Everything was well organized and managed but too crowded and not managed properly while playing with friends,Positive
478,336,4,As a regular player while playing with friends,Positive
479,382,1,loved it,Negative
480,238,2,Frankly speaking The ground was slippery and dangerous on a rainy day,Negative
481,484,5,"Based on my visit The environment was welcoming and created a great atmosphere for playing futsal, making it a favorite spot for many players we played in the evening",Positive
482,153,5,Based on my visit Highly recommended for futsal lovers but staff was not responsive to issues during our match time,Positive
483,458,5,Personally Really enjoyed playing here with friends while playing with friends,Positive
484,399,3,Based on my visit Nice environment and good vibes overall while playing with friends,Positive
485,91,5,could be better,Positive
486,296,1,Honestly Very unprofessional management and staff we played in the evening,Negative
487,220,3,Based on my visit Too crowded and not managed properly during weekend booking,Negative
488,192,5,Based on my visit Great futsal court with excellent facilities but very poor management system during peak hours,Positive
489,376,3,In my opinion Very poor management system but great futsal court with excellent facilities during our regular game,Negative
490,302,3,Actually Would not recommend this place but very professional staff and management on a rainy day,Negative
491,373,4,Overall Everything was well organized and managed we played in the evening,Positive
492,176,3,As a regular player Affordable price with great quality on a rainy day,Positive
493,117,3,Based on my visit The lighting was perfect for night games and well-distributed but facilities were outdated and not maintained on a rainy day,Positive
494,64,3,Personally The turf was in excellent condition and very safe but the turf was uneven and caused injuries during our match time,Positive
495,395,4,Well Very professional staff and management we played in the evening,Positive
496,429,5,Honestly Loved the turf and lighting setup while testing the lighting,Positive
497,228,2,bad lighting but ground ok,Negative
498,356,1,As a regular player The court was overcrowded and chaotic at night session,Negative
499,267,5,Honestly Affordable price with great quality at night session,Positive
500,262,1,From what I saw Had a very bad time playing here while playing with friends,Negative
501,102,4,"Overall Amazing experience, will come again at night session",Positive
502,184,3,"The overall management of the facility was top-notch, ensuring a smooth and enjoyable experience for all players at night session",Positive
503,353,1,To be honest Staff was rude and unhelpful while playing with friends,Negative
504,428,1,In my opinion Court was dirty and poorly maintained but very clean and well maintained ground during our match time,Negative
505,371,3,Based on my visit  but the turf was uneven and caused injuries while playing with friends,Positive
506,136,2,To be honest The price was too high for the quality offered during our match time,Negative
507,411,4,"Overall The environment was welcoming and created a great atmosphere for playing futsal, making it a favorite spot for many players but poor lighting and ventilation while playing with friends",Positive
508,5,1,Frankly speaking Very disappointing experience during weekend booking,Negative
509,490,2,Well The worst futsal court I've ever been to while playing with friends,Negative
510,59,3,Actually The ground condition was perfect for playing during weekend booking,Positive
511,410,2,Based on my visit Staff was not responsive to issues at night session,Negative
512,54,3," Amazing experience, will come again but lighting was not good while playing with friends",Positive
513,93,4,"From what I saw The booking process was seamless and efficient, making it easy to reserve a court while trying out the new turf",Positive
514,472,4, Worth the money and time but too crowded and not managed properly on a rainy day,Positive
515,7,2,Frankly speaking Staff was rude and unhelpful but the best place to play futsal in town while trying out the new turf,Negative
516,448,3,Well Bad experience with staff behavior during our regular game,Negative
517,128,5,"As a regular player Amazing experience, will come again while testing the lighting",Positive
518,457,5,Well Friendly staff and smooth booking process during peak hours,Positive
519,435,5,Honestly The best place to play futsal in town we played in the evening,Positive
520,124,2,Based on my visit Overpriced for such poor quality while playing with friends,Negative
521,194,3,To be honest The turf was uneven and caused injuries we played in the evening,Negative
522,230,3,From my experience The price was too high for the quality offered during weekend booking,Negative
523,162,4,good,Positive
524,335,5,good,Positive
525,19,2,horrible,Negative
526,106,3,Honestly Would not recommend this place during weekend booking,Negative
527,433,3,Based on my visit The ground condition was perfect for playing on a rainy day,Positive
528,187,5,As a regular player Worth the money and time while testing the lighting,Positive
529,175,3,Overall The lighting was perfect for night games and well-distributed during weekend booking,Positive
530,24,1,Well The lighting was dim and insufficient at night session,Negative
531,210,5,"Based on my visit The overall management of the facility was top-notch, ensuring a smooth and enjoyable experience for all players while playing with friends",Positive
532,97,1,not good,Negative
533,235,1,horrible,Negative
534,475,3,"From my experience Amazing experience, will come again on a rainy day",Positive
535,235,4,"Well Amazing experience, will come again while testing the lighting",Positive
536,284,1,As a regular player Had to wait for a long time to get the court ready but the turf was in excellent condition and very safe while playing with friends,Negative
537,355,3,"From what I saw The court was spacious and well-maintained, providing ample room for players to enjoy their game without feeling cramped or overcrowded while trying out the new turf",Positive
538,311,3,Actually Very disappointing experience while playing with friends,Negative
539,391,3,As a regular player Had a very bad time playing here during peak hours,Negative
540,71,3,Frankly speaking Everything was well organized and managed on a rainy day,Positive
541,441,3,Actually Would not recommend this place during our regular game,Negative
542,320,3,Actually The best place to play futsal in town during our regular game,Positive
543,333,5,"Well The court was spacious and well-maintained, providing ample room for players to enjoy their game without feeling cramped or overcrowded on a rainy day",Positive
544,364,4,Personally Very comfortable and enjoyable experience during our regular game,Positive
545,246,5,loved it,Positive
546,147,5,Well Excellent facilities and great atmosphere during peak hours,Positive
547,28,1,Frankly speaking The lighting was dim and insufficient but very professional staff and management we played in the evening,Negative
548,129,3,From my experience Facilities were not clean at all at night session,Negative
549,402,5,ok futsal not bad,Positive
550,53,4,Loved the turf and lighting setup during our regular game,Positive
551,288,5,"Well The environment was welcoming and created a great atmosphere for playing futsal, making it a favorite spot for many players during our regular game",Positive
552,199,4,As a regular player The staff was very helpful and friendly at night session,Positive
553,381,3,on a rainy day,Positive
554,364,3,From what I saw Bad experience with staff behavior while trying out the new turf,Negative
555,398,1,The staff was not helpful when we had issues while testing the lighting,Negative
556,493,3,From my experience Spacious court and proper lighting setup but overpriced for such poor quality at night session,Positive
557,194,1,bad,Negative
558,136,5,worth it,Positive
559,3,4,not bad,Positive
560,27,3,Actually Staff was rude and unhelpful but nice environment and good vibes overall while playing with friends,Negative
561,282,3,Well Would not recommend this place while testing the lighting,Negative
562,267,1,The lighting was dim and insufficient on a rainy day,Negative
563,213,3,bad,Positive
564,340,3,Frankly speaking The ground condition was perfect for playing during weekend booking,Positive
565,272,3,In my opinion Not worth the price at night session,Negative
566,124,2,As a regular player Booking system was confusing we played in the evening,Negative
567,454,5,From what I saw The surface quality was very good while testing the lighting,Positive
568,145,5,Very professional staff and management during weekend booking,Positive
569,264,4,bad,Positive
570,99,3,Based on my visit Staff was rude and unhelpful while trying out the new turf,Negative
571,274,5,Overall One of the best futsal courts in the area during weekend booking,Positive
572,344,3,nice but little expensive,Positive
573,450,5,"From my experience The overall management of the facility was top-notch, ensuring a smooth and enjoyable experience for all players but the staff was not helpful when we had issues during peak hours",Positive
574,383,3,The best place to play futsal in town during peak hours,Positive
575,92,1,Honestly The worst futsal court I've ever been to but very clean and well maintained ground while trying out the new turf,Negative
576,199,2,As a regular player Bad experience with staff behavior during weekend booking,Negative
577,4,5,Frankly speaking Nice environment and good vibes overall but booking system was confusing during peak hours,Positive
578,184,1,From what I saw Staff was rude and unhelpful during weekend booking,Negative
579,392,2,Overall Would not recommend this place at night session,Negative
580,113,3,Frankly speaking Very bad experience overall during peak hours,Negative
581,152,5,horrible,Positive
582,332,5,Personally Excellent facilities and great atmosphere at night session,Positive
583,22,3,"Honestly The environment was welcoming and created a great atmosphere for playing futsal, making it a favorite spot for many players during our regular game",Positive
584,276,4,not good,Positive
585,177,3,Overall Not worth the price at night session,Negative
586,428,3,Well Ground condition was not good but the surface quality was very good during our regular game,Negative
587,237,3,Overall Lighting was not good while playing with friends,Negative
588,372,1,Overall Overpriced for such poor quality at night session,Negative
589,52,1,In my opinion Too crowded and not managed properly on a rainy day,Negative
590,316,2,"Overall Terrible experience, will never come back during our match time",Negative
591,414,2,Actually Ground condition was not good while testing the lighting,Negative
592,365,1,Frankly speaking Court was dirty and poorly maintained while playing with friends,Negative
593,376,5,"Frankly speaking The overall management of the facility was top-notch, ensuring a smooth and enjoyable experience for all players at night session",Positive
594,250,4,Based on my visit Spacious court and proper lighting setup while trying out the new turf,Positive
595,457,3,Personally Very clean and well maintained ground while testing the lighting,Positive
596,324,3,To be honest Overpriced for such poor quality during weekend booking,Negative
597,208,5,not bad,Positive
598,242,5,From my experience Very comfortable and enjoyable experience we played in the evening,Positive
599,376,3,Personally Facilities were outdated and not maintained on a rainy day,Negative
600,187,4,Personally Highly recommended for futsal lovers while trying out the new turf,Positive
601,351,5,"Well The environment was welcoming and created a great atmosphere for playing futsal, making it a favorite spot for many players during our match time",Positive
602,229,1,bad,Negative
603,338,3,not bad,Negative
604,390,3,Personally while trying out the new turf,Positive
605,106,5,Overall The ground condition was perfect for playing at night session,Positive
606,452,2,Staff was not responsive to issues on a rainy day,Negative
607,53,4,worst,Positive
608,279,5,"As a regular player The overall management of the facility was top-notch, ensuring a smooth and enjoyable experience for all players at night session",Positive
609,265,1,Frankly speaking The ground was slippery and dangerous during peak hours,Negative
610,250,4,From my experience Very professional staff and management during our regular game,Positive
611,85,2,From what I saw The turf was uneven and caused injuries we played in the evening,Negative
612,309,4,As a regular player Really enjoyed playing here with friends but facilities were not clean at all at night session,Positive
613,59,3,Overall Had a very bad time playing here during our match time,Negative
614,427,3,Based on my visit Not worth the price while trying out the new turf,Negative
615,69,3,From my experience Friendly staff and smooth booking process we played in the evening,Positive
616,265,3,Honestly Friendly staff and smooth booking process but too much delay in booking confirmation while testing the lighting,Positive
617,111,3,From what I saw The best place to play futsal in town but poor lighting and ventilation while testing the lighting,Positive
618,308,2,Based on my visit Facilities were not clean at all while trying out the new turf,Negative
619,320,3,not bad,Positive
620,303,3,To be honest The worst futsal court I've ever been to while playing with friends,Negative
621,68,4,horrible,Positive
622,441,5,too costly yrr,Positive
623,244,3,"Well The overall management of the facility was top-notch, ensuring a smooth and enjoyable experience for all players but very disappointing experience during peak hours",Positive
624,48,1,From what I saw The staff was not helpful when we had issues we played in the evening,Negative
625,333,3,Personally The staff was not helpful when we had issues while testing the lighting,Negative
626,118,2,Frankly speaking Staff was rude and unhelpful on a rainy day,Negative
627,465,5,Based on my visit The ground condition was perfect for playing during peak hours,Positive
628,245,2,Actually Very disappointing experience while testing the lighting,Negative
629,132,4,Overall Worth the money and time at night session,Positive
630,268,3,good court but price high,Negative
631,336,4,good court but price high,Positive
632,219,1,Had a very bad time playing here on a rainy day,Negative
633,188,5,"To be honest The environment was welcoming and created a great atmosphere for playing futsal, making it a favorite spot for many players at night session",Positive
634,402,5,Well The lighting was perfect for night games and well-distributed during peak hours,Positive
635,158,4,Personally Very comfortable and enjoyable experience on a rainy day,Positive
636,61,3,Too crowded and not managed properly during peak hours,Negative
637,403,2,Based on my visit Very disappointing experience while playing with friends,Negative
638,3,3,As a regular player Lighting was not good but  while testing the lighting,Negative
639,33,3,"Personally The court was spacious and well-maintained, providing ample room for players to enjoy their game without feeling cramped or overcrowded while trying out the new turf",Positive
640,315,2,In my opinion Staff was rude and unhelpful during weekend booking,Negative
641,328,3,To be honest Loved the turf and lighting setup while testing the lighting,Positive
642,402,1,Honestly The lighting was dim and insufficient during our match time,Negative
643,123,4,As a regular player Worth the money and time but staff was rude and unhelpful during our match time,Positive
644,343,4,Personally Booking system was fast and easy during weekend booking,Positive
645,282,3,From what I saw Highly recommended for futsal lovers but overpriced for such poor quality during our match time,Positive
646,116,4,As a regular player The ground condition was perfect for playing while testing the lighting,Positive
647,90,2,From my experience Facilities were outdated and not maintained while trying out the new turf,Negative
648,485,2,Overall Overpriced for such poor quality during our regular game,Negative
649,449,4,bad,Positive
650,289,2,Too much delay in booking confirmation while testing the lighting,Negative
651,442,3,From my experience The price was too high for the quality offered on a rainy day,Negative
652,35,4,bad lighting but ground ok,Positive
653,212,4,Excellent facilities and great atmosphere during our match time,Positive
654,128,4,As a regular player Great futsal court with excellent facilities during our regular game,Positive
655,244,3,Frankly speaking Very clean and well maintained ground on a rainy day,Positive
656,477,3,From my experience Unhygienic changing rooms but the turf was in excellent condition and very safe while testing the lighting,Negative
657,106,2,Based on my visit The court was not ready on time during our match time,Negative
658,472,1,"From my experience Not satisfied with the overall experience but amazing experience, will come again while testing the lighting",Negative
659,315,2,nice,Negative
660,435,1,ok,Negative
661,445,3,From what I saw Had to wait for a long time to get the court ready on a rainy day,Negative
662,66,5,Personally Booking system was fast and easy during our regular game,Positive
663,482,2,will come again,Negative
664,235,1,As a regular player Facilities were outdated and not maintained on a rainy day,Negative
665,7,1,Actually The price was too high for the quality offered during our regular game,Negative
666,442,3,Frankly speaking Very disappointing experience while testing the lighting,Negative
667,176,5,As a regular player The surface quality was very good at night session,Positive
668,187,4,Based on my visit Really enjoyed playing here with friends during peak hours,Positive
669,352,5,To be honest One of the best futsal courts in the area while trying out the new turf,Positive
670,439,4,"Overall The booking process was seamless and efficient, making it easy to reserve a court at night session",Positive
671,216,3,Personally Had a great time playing here while playing with friends,Positive
672,154,4,Well Very comfortable and enjoyable experience during our regular game,Positive
673,111,3,From what I saw Very professional staff and management but facilities were not clean at all we played in the evening,Positive
674,185,2,Based on my visit Very unprofessional management and staff during weekend booking,Negative
675,445,2,"As a regular player Not satisfied with the overall experience but amazing experience, will come again at night session",Negative
676,182,2,From what I saw The staff was not helpful when we had issues but the lighting was perfect for night games and well-distributed during our match time,Negative
677,196,3,As a regular player The lighting was perfect for night games and well-distributed while trying out the new turf,Positive
678,216,2,Based on my visit Facilities were not clean at all while playing with friends,Negative
679,161,1,From what I saw Overpriced for such poor quality but nice environment and good vibes overall during peak hours,Negative
680,400,2,To be honest Facilities were outdated and not maintained at night session,Negative
681,86,4,In my opinion Highly recommended for futsal lovers while testing the lighting,Positive
682,373,1,good court but price high,Negative
683,33,1,"To be honest Not worth the price but amazing experience, will come again during weekend booking",Negative
684,392,5,Based on my visit Loved the turf and lighting setup but facilities were outdated and not maintained during our regular game,Positive
685,159,2,"Overall Ground condition was not good but the court was spacious and well-maintained, providing ample room for players to enjoy their game without feeling cramped or overcrowded at night session",Negative
686,270,3,Actually Spacious court and proper lighting setup at night session,Positive
687,443,4,Honestly Excellent facilities and great atmosphere we played in the evening,Positive
688,277,3,As a regular player Very unprofessional management and staff but  at night session,Negative
689,324,4,not good,Positive
690,159,3,From what I saw The lighting was dim and insufficient during peak hours,Negative
691,158,2,Based on my visit Bad experience with staff behavior during our regular game,Negative
692,177,1,To be honest Would not recommend this place but highly recommended for futsal lovers while playing with friends,Negative
693,154,2,As a regular player Had to wait for a long time to get the court ready we played in the evening,Negative
694,306,2,will come again,Negative
695,224,3,"Honestly The ground was slippery and dangerous but the price was reasonable for the quality of the facilities and the overall experience provided, making it a great value for money during our regular game",Negative
696,217,1,Personally Staff was not responsive to issues during peak hours,Negative
697,146,4,"As a regular player The booking process was seamless and efficient, making it easy to reserve a court while testing the lighting",Positive
698,70,3,As a regular player Affordable price with great quality but overpriced for such poor quality at night session,Positive
699,252,3,Well Very unprofessional management and staff while trying out the new turf,Negative
700,26,3,good court but price high,Positive
701,367,3,"Honestly Amazing experience, will come again while playing with friends",Positive
702,176,1,Honestly The turf was damaged and unsafe but had a great time playing here during our match time,Negative
703,170,1,The ground was slippery and dangerous while trying out the new turf,Negative
704,137,1,staff good but turf bad,Negative
705,425,4,Overall Had a great time playing here but too much delay in booking confirmation during our regular game,Positive
706,395,2,not satisfied,Negative
707,267,1,From my experience Very poor management system we played in the evening,Negative
708,480,4,From my experience Very professional staff and management while trying out the new turf,Positive
709,153,3,Well The lighting was dim and insufficient but had a great time playing here we played in the evening,Negative
710,112,5,ok futsal not bad,Positive
711,300,2,"From my experience Terrible experience, will never come back but the booking process was seamless and efficient, making it easy to reserve a court during peak hours",Negative
712,497,3,not satisfied,Positive
713,306,3,good,Negative
714,81,3,nice but little expensive,Positive
715,31,5,Well Nice environment and good vibes overall while testing the lighting,Positive
716,360,1,worst,Negative
717,404,3,Overall Had to wait for a long time to get the court ready while playing with friends,Negative
718,371,2,In my opinion Very poor management system but very professional staff and management while trying out the new turf,Negative
719,362,2,ok futsal not bad,Negative
720,96,5,To be honest The staff was very helpful and friendly during our regular game,Positive
721,469,5,In my opinion Booking system was fast and easy while trying out the new turf,Positive
722,278,2,Personally The lighting was dim and insufficient but everything was well organized and managed during weekend booking,Negative
723,318,1,Honestly Staff was not responsive to issues during our regular game,Negative
724,338,3,The surface quality was very good while testing the lighting,Positive
725,79,5,Frankly speaking Highly recommended for futsal lovers during our match time,Positive
726,35,3,"In my opinion Terrible experience, will never come back but highly recommended for futsal lovers during peak hours",Negative
727,448,1,staff good but turf bad,Negative
728,99,4,bad lighting but ground ok,Positive
729,429,5,not bad,Positive
730,368,3,Based on my visit Too much delay in booking confirmation but the surface quality was very good during our regular game,Negative
731,252,5,too costly yrr,Positive
732,481,3,Overall Lighting was not good while trying out the new turf,Negative
733,21,5,"In my opinion The overall management of the facility was top-notch, ensuring a smooth and enjoyable experience for all players we played in the evening",Positive
734,52,1,To be honest Not worth the price during weekend booking,Negative
735,321,5,As a regular player Really enjoyed playing here with friends but the court was not ready on time during peak hours,Positive
736,296,5,As a regular player Affordable price with great quality during our regular game,Positive
737,206,5,"Based on my visit The price was reasonable for the quality of the facilities and the overall experience provided, making it a great value for money but waste of money and time during peak hours",Positive
738,478,2,Well The staff was not helpful when we had issues while playing with friends,Negative
739,392,4,In my opinion Nice environment and good vibes overall during our regular game,Positive
740,193,1,Actually The court was not ready on time on a rainy day,Negative
741,492,4,Actually The ground condition was perfect for playing at night session,Positive
742,70,5,Actually Everything was well organized and managed we played in the evening,Positive
743,439,3,To be honest Everything was well organized and managed we played in the evening,Positive
744,80,3,The turf was uneven and caused injuries at night session,Negative
745,80,4,never again,Positive
746,128,5,loved it,Positive
747,470,5,Very clean and well maintained ground at night session,Positive
748,360,3,"Overall The court was overcrowded and chaotic but the overall management of the facility was top-notch, ensuring a smooth and enjoyable experience for all players on a rainy day",Negative
749,414,5,Overall The best place to play futsal in town while testing the lighting,Positive
750,451,4,"Overall The court was spacious and well-maintained, providing ample room for players to enjoy their game without feeling cramped or overcrowded we played in the evening",Positive
751,476,3,Frankly speaking Bad experience with staff behavior during weekend booking,Negative
752,28,2,worst,Negative
753,258,4,Honestly Very comfortable and enjoyable experience on a rainy day,Positive
754,295,3,Personally Facilities were outdated and not maintained we played in the evening,Negative
755,68,1,From my experience Poor lighting and ventilation during peak hours,Negative
756,44,2,Based on my visit Lighting was not good while testing the lighting,Negative
757,203,4,Frankly speaking The lighting was perfect for night games and well-distributed but very poor management system while playing with friends,Positive
758,127,5,From my experience Worth the money and time during our regular game,Positive
759,46,3,"To be honest Terrible experience, will never come back during peak hours",Negative
760,188,4,will come again,Positive
761,87,4,In my opinion Worth the money and time on a rainy day,Positive
762,103,3,From what I saw Worth the money and time but staff was rude and unhelpful while trying out the new turf,Positive
763,486,3,"Personally Amazing experience, will come again during weekend booking",Positive
764,157,3,Personally Great futsal court with excellent facilities at night session,Positive
765,105,1,Honestly Not worth the price on a rainy day,Negative
766,356,1,The court was overcrowded and chaotic at night session,Negative
767,146,1,Honestly The lighting was dim and insufficient but one of the best futsal courts in the area during peak hours,Negative
768,35,1,Actually Unhygienic changing rooms but the best place to play futsal in town while testing the lighting,Negative
769,198,5,"To be honest The environment was welcoming and created a great atmosphere for playing futsal, making it a favorite spot for many players but poor lighting and ventilation on a rainy day",Positive
770,444,2,Frankly speaking Very disappointing experience during our regular game,Negative
771,288,4,Overall Really enjoyed playing here with friends while playing with friends,Positive
772,171,2,Honestly The court was not ready on time we played in the evening,Negative
773,182,2,Actually Very bad experience overall while playing with friends,Negative
774,132,3,From my experience Unhygienic changing rooms during our regular game,Negative
775,460,2,Honestly Unhygienic changing rooms during our regular game,Negative
776,314,5,Personally The turf was in excellent condition and very safe during weekend booking,Positive
777,219,1,Well Had a very bad time playing here during our match time,Negative
778,335,3,From what I saw Spacious court and proper lighting setup on a rainy day,Positive
779,410,5,ok,Positive
780,466,5,Personally The staff was very helpful and friendly at night session,Positive
781,478,3,staff good but turf bad,Negative
782,61,3,Personally Overpriced for such poor quality on a rainy day,Negative
783,16,5,staff good but turf bad,Positive
784,478,5,Frankly speaking Everything was well organized and managed during peak hours,Positive
785,316,5,"Personally Amazing experience, will come again but very bad experience overall during our match time",Positive
786,352,1,From what I saw Bad experience with staff behavior while testing the lighting,Negative
787,400,5,nice but little expensive,Positive
788,95,4,As a regular player Had a great time playing here while testing the lighting,Positive
789,210,3,Based on my visit Friendly staff and smooth booking process but bad experience with staff behavior while trying out the new turf,Positive
790,104,3,Honestly Had a very bad time playing here at night session,Negative
791,353,2,Overall Very unprofessional management and staff while playing with friends,Negative
792,312,1,Based on my visit The environment was not welcoming at all during our match time,Negative
793,293,3,Frankly speaking Facilities were outdated and not maintained on a rainy day,Negative
794,450,3,As a regular player Highly recommended for futsal lovers but the price was too high for the quality offered we played in the evening,Positive
795,286,3,As a regular player Very professional staff and management during our regular game,Positive
796,453,2,Very poor management system we played in the evening,Negative
797,471,5,To be honest One of the best futsal courts in the area while trying out the new turf,Positive
798,238,3,bad,Positive
799,481,3,Based on my visit The turf was uneven and caused injuries but the lighting was perfect for night games and well-distributed during weekend booking,Negative
800,13,4,As a regular player Very professional staff and management while playing with friends,Positive
801,459,5,not bad,Positive
802,465,3,Based on my visit Too much delay in booking confirmation during weekend booking,Negative
803,186,5,Personally Very clean and well maintained ground but very unprofessional management and staff during weekend booking,Positive
804,406,3,horrible,Negative
805,394,3,From what I saw Very professional staff and management while playing with friends,Positive
806,447,5,could be better,Positive
807,158,4,"Personally The environment was welcoming and created a great atmosphere for playing futsal, making it a favorite spot for many players but lighting was not good while playing with friends",Positive
808,461,1,Poor lighting and ventilation while trying out the new turf,Negative
809,319,1,too costly yrr,Negative
810,414,3,Honestly Had to wait for a long time to get the court ready while trying out the new turf,Negative
811,112,3,good,Positive
812,308,5,Based on my visit Affordable price with great quality while trying out the new turf,Positive
813,318,2,ok,Negative
814,75,3,From my experience One of the best futsal courts in the area but not satisfied with the overall experience we played in the evening,Positive
815,472,4,"Well The overall management of the facility was top-notch, ensuring a smooth and enjoyable experience for all players while testing the lighting",Positive
816,92,2,bad lighting but ground ok,Negative
817,339,3,meh experience,Negative
818,297,3,From what I saw Waste of money and time while testing the lighting,Negative
819,460,4,Honestly The lighting was perfect for night games and well-distributed during weekend booking,Positive
820,242,4,"Overall The overall management of the facility was top-notch, ensuring a smooth and enjoyable experience for all players during peak hours",Positive
821,270,2,worth it,Negative
822,248,3,From my experience Worth the money and time but the lighting was dim and insufficient during our match time,Positive
823,133,2,From what I saw The environment was not welcoming at all at night session,Negative
824,374,5,"From what I saw The court was spacious and well-maintained, providing ample room for players to enjoy their game without feeling cramped or overcrowded but had to wait for a long time to get the court ready on a rainy day",Positive
825,149,5,"Based on my visit The price was reasonable for the quality of the facilities and the overall experience provided, making it a great value for money while playing with friends",Positive
826,378,3,Honestly Great futsal court with excellent facilities during weekend booking,Positive
827,180,4,Affordable price with great quality while testing the lighting,Positive
828,145,3,Well Court was dirty and poorly maintained during our match time,Negative
829,393,4,Overall Everything was well organized and managed at night session,Positive
830,175,2,nice,Negative
831,170,3,From what I saw  but waste of money and time while testing the lighting,Positive
832,331,3,"Well The court was spacious and well-maintained, providing ample room for players to enjoy their game without feeling cramped or overcrowded while trying out the new turf",Positive
833,236,5,staff good but turf bad,Positive
834,476,2,As a regular player The price was too high for the quality offered on a rainy day,Negative
835,285,4,As a regular player Good maintenance and clean surroundings at night session,Positive
836,34,4,From my experience Excellent facilities and great atmosphere while testing the lighting,Positive
837,274,3,To be honest The worst futsal court I've ever been to we played in the evening,Negative
838,362,2,"From what I saw Staff was not responsive to issues but amazing experience, will come again while testing the lighting",Negative
839,450,4,Actually Booking system was fast and easy we played in the evening,Positive
840,58,1,Based on my visit Not worth the price at night session,Negative
841,410,1,Honestly The turf was damaged and unsafe during our match time,Negative
842,376,2,As a regular player Very poor management system while playing with friends,Negative
843,421,1,To be honest Ground condition was not good on a rainy day,Negative
844,199,4,As a regular player Really enjoyed playing here with friends while playing with friends,Positive
845,352,1,As a regular player Court was dirty and poorly maintained during weekend booking,Negative
846,267,3,Overall Spacious court and proper lighting setup on a rainy day,Positive
847,328,4,Actually Great futsal court with excellent facilities at night session,Positive
848,164,3,In my opinion Very poor management system during our match time,Negative
849,8,3,Well Booking system was fast and easy but unhygienic changing rooms during weekend booking,Positive
850,282,4,"As a regular player Amazing experience, will come again during our regular game",Positive
851,160,3,Personally Good maintenance and clean surroundings at night session,Positive
852,463,2,In my opinion Very unprofessional management and staff but great futsal court with excellent facilities during our regular game,Negative
853,361,3,Overall Loved the turf and lighting setup but facilities were outdated and not maintained during peak hours,Positive
854,366,1,From what I saw Not satisfied with the overall experience while trying out the new turf,Negative
855,291,2,The turf was damaged and unsafe during our regular game,Negative
856,234,3,never again,Positive
857,74,1,Well The court was overcrowded and chaotic while trying out the new turf,Negative
858,359,3,"From what I saw The court was spacious and well-maintained, providing ample room for players to enjoy their game without feeling cramped or overcrowded at night session",Positive
859,244,3,In my opinion Spacious court and proper lighting setup on a rainy day,Positive
860,434,4,good,Positive
861,295,5,loved it,Positive
862,419,2,bad lighting but ground ok,Negative
863,237,3,Overall Overpriced for such poor quality on a rainy day,Negative
864,499,3,Frankly speaking Worth the money and time during our match time,Positive
865,221,5,Overall Really enjoyed playing here with friends on a rainy day,Positive
866,89,1,Frankly speaking The worst futsal court I've ever been to while testing the lighting,Negative
867,167,2,Overall Had to wait for a long time to get the court ready but worth the money and time while testing the lighting,Negative
868,307,1,Based on my visit Would not recommend this place while playing with friends,Negative
